Name	Value	Access	
CANFD.RMB18.DATA[43]	0x00	ReadWrite	
CANFD.RMB18.DATA[44]	0x00	ReadWrite	
CANFD.RMB18.DATA[45]	0x00	ReadWrite	
CANFD.RMB18.DATA[46]	0x00	ReadWrite	
CANFD.RMB18.DATA[47]	0x00	ReadWrite	
CANFD.RMB18.DATA[48]	0x00	ReadWrite	
CANFD.RMB18.DATA[49]	0x00	ReadWrite	
CANFD.RMB18.DATA[50]	0x00	ReadWrite	
CANFD.RMB18.DATA[51]	0x00	ReadWrite	
CANFD.RMB18.DATA[52]	0x00	ReadWrite	
CANFD.RMB18.DATA[53]	0x00	ReadWrite	
CANFD.RMB18.DATA[54]	0x00	ReadWrite	
CANFD.RMB18.DATA[55]	0x00	ReadWrite	
CANFD.RMB18.DATA[56]	0x00	ReadWrite	
CANFD.RMB18.DATA[57]	0x00	ReadWrite	
CANFD.RMB18.DATA[58]	0x00	ReadWrite	
CANFD.RMB18.DATA[59]	0x00	ReadWrite	
CANFD.RMB18.DATA[60]	0x00	ReadWrite	
CANFD.RMB18.DATA[61]	0x00	ReadWrite	
CANFD.RMB18.DATA[62]	0x00	ReadWrite	
CANFD.RMB18.DATA[63]	0x00	ReadWrite	
CANFD.RMB19.HF0	0x0000'0001	ReadWrite	
CANFD.RMB19.HF1	0x0000'02fb	ReadWrite	
CANFD.RMB19.HF2	0xc000'07ff	ReadWrite	
CANFD.RMB19.DF[0]	0x0000'8b00	ReadWrite	
CANFD.RMB19.DF[1]	0x0000'0001	ReadWrite	
CANFD.RMB19.DF[2]	0x0000'0351	ReadWrite	
CANFD.RMB19.DF[3]	0xc000'07ff	ReadWrite	
CANFD.RMB19.DF[4]	0x0000'8c00	ReadWrite	
CANFD.RMB19.DF[5]	0x0000'0001	ReadWrite	
CANFD.RMB19.DF[6]	0x0000'039b	ReadWrite	
CANFD.RMB19.DF[7]	0xc000'07ff	ReadWrite	
CANFD.RMB19.DF[8]	0x0000'8d00	ReadWrite	
CANFD.RMB19.DF[9]	0x0000'0001	ReadWrite	
CANFD.RMB19.DF[10]	0x0000'00b1	ReadWrite	
CANFD.RMB19.DF[11]	0xc000'07ff	ReadWrite	
CANFD.RMB19.DF[12]	0x0000'8e00	ReadWrite	
CANFD.RMB19.DF[13]	0x0000'0001	ReadWrite	
CANFD.RMB19.DF[14]	0x0000'03a5	ReadWrite	
CANFD.RMB19.DF[15]	0xc000'07ff	ReadWrite	
CANFD.RMB19.DATA[0]	0x00	ReadWrite	
CANFD.RMB19.DATA[1]	0x8b	ReadWrite	
CANFD.RMB19.DATA[2]	0x00	ReadWrite	
CANFD.RMB19.DATA[3]	0x00	ReadWrite	
CANFD.RMB19.DATA[4]	0x01	ReadWrite	
CANFD.RMB19.DATA[5]	0x00	ReadWrite	
CANFD.RMB19.DATA[6]	0x00	ReadWrite	
CANFD.RMB19.DATA[7]	0x00	ReadWrite	
CANFD.RMB19.DATA[8]	0x51	ReadWrite	
CANFD.RMB19.DATA[9]	0x03	ReadWrite	
CANFD.RMB19.DATA[10]	0x00	ReadWrite	
CANFD.RMB19.DATA[11]	0x00	ReadWrite	
CANFD.RMB19.DATA[12]	0xff	ReadWrite	
CANFD.RMB19.DATA[13]	0x07	ReadWrite	
CANFD.RMB19.DATA[14]	0x00	ReadWrite	
CANFD.RMB19.DATA[15]	0xc0	ReadWrite	
CANFD.RMB19.DATA[16]	0x00	ReadWrite	
CANFD.RMB19.DATA[17]	0x8c	ReadWrite	
CANFD.RMB19.DATA[18]	0x00	ReadWrite	
CANFD.RMB19.DATA[19]	0x00	ReadWrite	
CANFD.RMB19.DATA[20]	0x01	ReadWrite	
CANFD.RMB19.DATA[21]	0x00	ReadWrite	
CANFD.RMB19.DATA[22]	0x00	ReadWrite	
CANFD.RMB19.DATA[23]	0x00	ReadWrite	
CANFD.RMB19.DATA[24]	0x9b	ReadWrite	
CANFD.RMB19.DATA[25]	0x03	ReadWrite	
CANFD.RMB19.DATA[26]	0x00	ReadWrite	
CANFD.RMB19.DATA[27]	0x00	ReadWrite	
CANFD.RMB19.DATA[28]	0xff	ReadWrite	
CANFD.RMB19.DATA[29]	0x07	ReadWrite	
CANFD.RMB19.DATA[30]	0x00	ReadWrite	
CANFD.RMB19.DATA[31]	0xc0	ReadWrite	
CANFD.RMB19.DATA[32]	0x00	ReadWrite	
CANFD.RMB19.DATA[33]	0x8d	ReadWrite	
CANFD.RMB19.DATA[34]	0x00	ReadWrite	
CANFD.RMB19.DATA[35]	0x00	ReadWrite	
CANFD.RMB19.DATA[36]	0x01	ReadWrite	
CANFD.RMB19.DATA[37]	0x00	ReadWrite	
CANFD.RMB19.DATA[38]	0x00	ReadWrite	
CANFD.RMB19.DATA[39]	0x00	ReadWrite	
CANFD.RMB19.DATA[40]	0xb1	ReadWrite	
CANFD.RMB19.DATA[41]	0x00	ReadWrite	
CANFD.RMB19.DATA[42]	0x00	ReadWrite	
CANFD.RMB19.DATA[43]	0x00	ReadWrite	
CANFD.RMB19.DATA[44]	0xff	ReadWrite	
CANFD.RMB19.DATA[45]	0x07	ReadWrite	
CANFD.RMB19.DATA[46]	0x00	ReadWrite	
CANFD.RMB19.DATA[47]	0xc0	ReadWrite	
CANFD.RMB19.DATA[48]	0x00	ReadWrite	
CANFD.RMB19.DATA[49]	0x8e	ReadWrite	
CANFD.RMB19.DATA[50]	0x00	ReadWrite	
CANFD.RMB19.DATA[51]	0x00	ReadWrite	
CANFD.RMB19.DATA[52]	0x01	ReadWrite	
CANFD.RMB19.DATA[53]	0x00	ReadWrite	
CANFD.RMB19.DATA[54]	0x00	ReadWrite	
CANFD.RMB19.DATA[55]	0x00	ReadWrite	
CANFD.RMB19.DATA[56]	0xa5	ReadWrite	
CANFD.RMB19.DATA[57]	0x03	ReadWrite	
CANFD.RMB19.DATA[58]	0x00	ReadWrite	
CANFD.RMB19.DATA[59]	0x00	ReadWrite	
CANFD.RMB19.DATA[60]	0xff	ReadWrite	
CANFD.RMB19.DATA[61]	0x07	ReadWrite	
CANFD.RMB19.DATA[62]	0x00	ReadWrite	
CANFD.RMB19.DATA[63]	0xc0	ReadWrite	
CANFD.RMB20.HF0	0x0000'8f00	ReadWrite	
CANFD.RMB20.HF1	0x0000'0001	ReadWrite	
CANFD.RMB20.HF2	0x0000'0339	ReadWrite	
CANFD.RMB20.DF[0]	0xc000'07ff	ReadWrite	
CANFD.RMB20.DF[1]	0x0000'9000	ReadWrite	
CANFD.RMB20.DF[2]	0x0000'0001	ReadWrite	
CANFD.RMB20.DF[3]	0x0000'0437	ReadWrite	
CANFD.RMB20.DF[4]	0xc000'07ff	ReadWrite	
CANFD.RMB20.DF[5]	0x0000'9100	ReadWrite	
CANFD.RMB20.DF[6]	0x0000'0001	ReadWrite	
CANFD.RMB20.DF[7]	0x0000'0001	ReadWrite	
CANFD.RMB20.DF[8]	0xc000'07ff	ReadWrite	
CANFD.RMB20.DF[9]	0x0000'9200	ReadWrite	
CANFD.RMB20.DF[10]	0x0000'0001	ReadWrite	
CANFD.RMB20.DF[11]	0x0000'03a3	ReadWrite	
CANFD.RMB20.DF[12]	0xc000'07ff	ReadWrite	
CANFD.RMB20.DF[13]	0x0000'9300	ReadWrite	
CANFD.RMB20.DF[14]	0x0000'0001	ReadWrite	
CANFD.RMB20.DF[15]	0x0000'0337	ReadWrite	
CANFD.RMB20.DATA[0]	0xff	ReadWrite	
CANFD.RMB20.DATA[1]	0x07	ReadWrite	
CANFD.RMB20.DATA[2]	0x00	ReadWrite	
CANFD.RMB20.DATA[3]	0xc0	ReadWrite	
CANFD.RMB20.DATA[4]	0x00	ReadWrite	
CANFD.RMB20.DATA[5]	0x90	ReadWrite	
CANFD.RMB20.DATA[6]	0x00	ReadWrite	
CANFD.RMB20.DATA[7]	0x00	ReadWrite	
CANFD.RMB20.DATA[8]	0x01	ReadWrite	
CANFD.RMB20.DATA[9]	0x00	ReadWrite	
CANFD.RMB20.DATA[10]	0x00	ReadWrite	
CANFD.RMB20.DATA[11]	0x00	ReadWrite	
CANFD.RMB20.DATA[12]	0x37	ReadWrite	
CANFD.RMB20.DATA[13]	0x04	ReadWrite	
CANFD.RMB20.DATA[14]	0x00	ReadWrite	
CANFD.RMB20.DATA[15]	0x00	ReadWrite	
CANFD.RMB20.DATA[16]	0xff	ReadWrite	
CANFD.RMB20.DATA[17]	0x07	ReadWrite	
CANFD.RMB20.DATA[18]	0x00	ReadWrite	
CANFD.RMB20.DATA[19]	0xc0	ReadWrite	
CANFD.RMB20.DATA[20]	0x00	ReadWrite	
CANFD.RMB20.DATA[21]	0x91	ReadWrite	
CANFD.RMB20.DATA[22]	0x00	ReadWrite	
CANFD.RMB20.DATA[23]	0x00	ReadWrite	
CANFD.RMB20.DATA[24]	0x01	ReadWrite	
CANFD.RMB20.DATA[25]	0x00	ReadWrite	
CANFD.RMB20.DATA[26]	0x00	ReadWrite	
CANFD.RMB20.DATA[27]	0x00	ReadWrite	
CANFD.RMB20.DATA[28]	0x01	ReadWrite	
CANFD.RMB20.DATA[29]	0x00	ReadWrite	
CANFD.RMB20.DATA[30]	0x00	ReadWrite	
CANFD.RMB20.DATA[31]	0x00	ReadWrite	
CANFD.RMB20.DATA[32]	0xff	ReadWrite	
CANFD.RMB20.DATA[33]	0x07	ReadWrite	
CANFD.RMB20.DATA[34]	0x00	ReadWrite	
CANFD.RMB20.DATA[35]	0xc0	ReadWrite	
CANFD.RMB20.DATA[36]	0x00	ReadWrite	
CANFD.RMB20.DATA[37]	0x92	ReadWrite	
CANFD.RMB20.DATA[38]	0x00	ReadWrite	
CANFD.RMB20.DATA[39]	0x00	ReadWrite	
CANFD.RMB20.DATA[40]	0x01	ReadWrite	
CANFD.RMB20.DATA[41]	0x00	ReadWrite	
CANFD.RMB20.DATA[42]	0x00	ReadWrite	
CANFD.RMB20.DATA[43]	0x00	ReadWrite	
CANFD.RMB20.DATA[44]	0xa3	ReadWrite	
CANFD.RMB20.DATA[45]	0x03	ReadWrite	
CANFD.RMB20.DATA[46]	0x00	ReadWrite	
CANFD.RMB20.DATA[47]	0x00	ReadWrite	
CANFD.RMB20.DATA[48]	0xff	ReadWrite	
CANFD.RMB20.DATA[49]	0x07	ReadWrite	
CANFD.RMB20.DATA[50]	0x00	ReadWrite	
CANFD.RMB20.DATA[51]	0xc0	ReadWrite	
CANFD.RMB20.DATA[52]	0x00	ReadWrite	
CANFD.RMB20.DATA[53]	0x93	ReadWrite	
CANFD.RMB20.DATA[54]	0x00	ReadWrite	
CANFD.RMB20.DATA[55]	0x00	ReadWrite	
CANFD.RMB20.DATA[56]	0x01	ReadWrite	
CANFD.RMB20.DATA[57]	0x00	ReadWrite	
CANFD.RMB20.DATA[58]	0x00	ReadWrite	
CANFD.RMB20.DATA[59]	0x00	ReadWrite	
CANFD.RMB20.DATA[60]	0x37	ReadWrite	
CANFD.RMB20.DATA[61]	0x03	ReadWrite	
CANFD.RMB20.DATA[62]	0x00	ReadWrite	
CANFD.RMB20.DATA[63]	0x00	ReadWrite	
CANFD.RMB21.HF0	0xc000'07ff	ReadWrite	
CANFD.RMB21.HF1	0x0000'9400	ReadWrite	
CANFD.RMB21.HF2	0x0000'0001	ReadWrite	
CANFD.RMB21.DF[0]	0x0000'046b	ReadWrite	
CANFD.RMB21.DF[1]	0xc000'07ff	ReadWrite	
CANFD.RMB21.DF[2]	0x0000'9500	ReadWrite	
CANFD.RMB21.DF[3]	0x0000'0001	ReadWrite	
CANFD.RMB21.DF[4]	0x0000'0000	ReadWrite	
CANFD.RMB21.DF[5]	0xc000'07ff	ReadWrite	
CANFD.RMB21.DF[6]	0x0000'9600	ReadWrite	
CANFD.RMB21.DF[7]	0x0000'0001	ReadWrite	
CANFD.RMB21.DF[8]	0x0000'0000	ReadWrite	
CANFD.RMB21.DF[9]	0xc000'07ff	ReadWrite	
CANFD.RMB21.DF[10]	0x0000'9700	ReadWrite	
CANFD.RMB21.DF[11]	0x0000'0001	ReadWrite	
CANFD.RMB21.DF[12]	0x0000'0000	ReadWrite	
CANFD.RMB21.DF[13]	0xc000'07ff	ReadWrite	
CANFD.RMB21.DF[14]	0x0000'9800	ReadWrite	
CANFD.RMB21.DF[15]	0x0000'0001	ReadWrite	
CANFD.RMB21.DATA[0]	0x6b	ReadWrite	
CANFD.RMB21.DATA[1]	0x04	ReadWrite	
CANFD.RMB21.DATA[2]	0x00	ReadWrite	
CANFD.RMB21.DATA[3]	0x00	ReadWrite	
CANFD.RMB21.DATA[4]	0xff	ReadWrite	
CANFD.RMB21.DATA[5]	0x07	ReadWrite	
CANFD.RMB21.DATA[6]	0x00	ReadWrite	
CANFD.RMB21.DATA[7]	0xc0	ReadWrite	
CANFD.RMB21.DATA[8]	0x00	ReadWrite	
CANFD.RMB21.DATA[9]	0x95	ReadWrite	
CANFD.RMB21.DATA[10]	0x00	ReadWrite	
CANFD.RMB21.DATA[11]	0x00	ReadWrite	
CANFD.RMB21.DATA[12]	0x01	ReadWrite	
CANFD.RMB21.DATA[13]	0x00	ReadWrite	
CANFD.RMB21.DATA[14]	0x00	ReadWrite	
CANFD.RMB21.DATA[15]	0x00	ReadWrite	
CANFD.RMB21.DATA[16]	0x00	ReadWrite	
CANFD.RMB21.DATA[17]	0x00	ReadWrite	
CANFD.RMB21.DATA[18]	0x00	ReadWrite	
CANFD.RMB21.DATA[19]	0x00	ReadWrite	
CANFD.RMB21.DATA[20]	0xff	ReadWrite	
CANFD.RMB21.DATA[21]	0x07	ReadWrite	
CANFD.RMB21.DATA[22]	0x00	ReadWrite	
CANFD.RMB21.DATA[23]	0xc0	ReadWrite	
CANFD.RMB21.DATA[24]	0x00	ReadWrite	
CANFD.RMB21.DATA[25]	0x96	ReadWrite	
CANFD.RMB21.DATA[26]	0x00	ReadWrite	
CANFD.RMB21.DATA[27]	0x00	ReadWrite	
CANFD.RMB21.DATA[28]	0x01	ReadWrite	
CANFD.RMB21.DATA[29]	0x00	ReadWrite	
CANFD.RMB21.DATA[30]	0x00	ReadWrite	
CANFD.RMB21.DATA[31]	0x00	ReadWrite	
CANFD.RMB21.DATA[32]	0x00	ReadWrite	
CANFD.RMB21.DATA[33]	0x00	ReadWrite	
CANFD.RMB21.DATA[34]	0x00	ReadWrite	
CANFD.RMB21.DATA[35]	0x00	ReadWrite	
CANFD.RMB21.DATA[36]	0xff	ReadWrite	
CANFD.RMB21.DATA[37]	0x07	ReadWrite	
CANFD.RMB21.DATA[38]	0x00	ReadWrite	
CANFD.RMB21.DATA[39]	0xc0	ReadWrite	
CANFD.RMB21.DATA[40]	0x00	ReadWrite	
CANFD.RMB21.DATA[41]	0x97	ReadWrite	
CANFD.RMB21.DATA[42]	0x00	ReadWrite	
CANFD.RMB21.DATA[43]	0x00	ReadWrite	
CANFD.RMB21.DATA[44]	0x01	ReadWrite	
CANFD.RMB21.DATA[45]	0x00	ReadWrite	
CANFD.RMB21.DATA[46]	0x00	ReadWrite	
CANFD.RMB21.DATA[47]	0x00	ReadWrite	
CANFD.RMB21.DATA[48]	0x00	ReadWrite	
CANFD.RMB21.DATA[49]	0x00	ReadWrite	
CANFD.RMB21.DATA[50]	0x00	ReadWrite	
CANFD.RMB21.DATA[51]	0x00	ReadWrite	
CANFD.RMB21.DATA[52]	0xff	ReadWrite	
CANFD.RMB21.DATA[53]	0x07	ReadWrite	
CANFD.RMB21.DATA[54]	0x00	ReadWrite	
CANFD.RMB21.DATA[55]	0xc0	ReadWrite	
CANFD.RMB21.DATA[56]	0x00	ReadWrite	
CANFD.RMB21.DATA[57]	0x98	ReadWrite	
CANFD.RMB21.DATA[58]	0x00	ReadWrite	
CANFD.RMB21.DATA[59]	0x00	ReadWrite	
CANFD.RMB21.DATA[60]	0x01	ReadWrite	
CANFD.RMB21.DATA[61]	0x00	ReadWrite	
CANFD.RMB21.DATA[62]	0x00	ReadWrite	
CANFD.RMB21.DATA[63]	0x00	ReadWrite	
CANFD.RMB22.HF0	0x0000'0000	ReadWrite	
CANFD.RMB22.HF1	0xc000'07ff	ReadWrite	
CANFD.RMB22.HF2	0x0000'9900	ReadWrite	
CANFD.RMB22.DF[0]	0x0000'0001	ReadWrite	
CANFD.RMB22.DF[1]	0x0000'0000	ReadWrite	
CANFD.RMB22.DF[2]	0xc000'07ff	ReadWrite	
CANFD.RMB22.DF[3]	0x0000'9a00	ReadWrite	
CANFD.RMB22.DF[4]	0x0000'0001	ReadWrite	
CANFD.RMB22.DF[5]	0x0000'0000	ReadWrite	
CANFD.RMB22.DF[6]	0xc000'07ff	ReadWrite	
CANFD.RMB22.DF[7]	0x0000'9b00	ReadWrite	
CANFD.RMB22.DF[8]	0x0000'0001	ReadWrite	
CANFD.RMB22.DF[9]	0x0000'0000	ReadWrite	
CANFD.RMB22.DF[10]	0xc000'07ff	ReadWrite	
CANFD.RMB22.DF[11]	0x0000'9c00	ReadWrite	
CANFD.RMB22.DF[12]	0x0000'0001	ReadWrite	
CANFD.RMB22.DF[13]	0x0000'0000	ReadWrite	
CANFD.RMB22.DF[14]	0xc000'07ff	ReadWrite	
CANFD.RMB22.DF[15]	0x0000'9d00	ReadWrite	
CANFD.RMB22.DATA[0]	0x01	ReadWrite	
CANFD.RMB22.DATA[1]	0x00	ReadWrite	
CANFD.RMB22.DATA[2]	0x00	ReadWrite	
CANFD.RMB22.DATA[3]	0x00	ReadWrite	
CANFD.RMB22.DATA[4]	0x00	ReadWrite	
CANFD.RMB22.DATA[5]	0x00	ReadWrite	
CANFD.RMB22.DATA[6]	0x00	ReadWrite	
CANFD.RMB22.DATA[7]	0x00	ReadWrite	
CANFD.RMB22.DATA[8]	0xff	ReadWrite	
CANFD.RMB22.DATA[9]	0x07	ReadWrite	
CANFD.RMB22.DATA[10]	0x00	ReadWrite	
CANFD.RMB22.DATA[11]	0xc0	ReadWrite	
CANFD.RMB22.DATA[12]	0x00	ReadWrite	
CANFD.RMB22.DATA[13]	0x9a	ReadWrite	
CANFD.RMB22.DATA[14]	0x00	ReadWrite	
CANFD.RMB22.DATA[15]	0x00	ReadWrite	
CANFD.RMB22.DATA[16]	0x01	ReadWrite	
CANFD.RMB22.DATA[17]	0x00	ReadWrite	
CANFD.RMB22.DATA[18]	0x00	ReadWrite	
CANFD.RMB22.DATA[19]	0x00	ReadWrite	
CANFD.RMB22.DATA[20]	0x00	ReadWrite	
CANFD.RMB22.DATA[21]	0x00	ReadWrite	
CANFD.RMB22.DATA[22]	0x00	ReadWrite	
CANFD.RMB22.DATA[23]	0x00	ReadWrite	
CANFD.RMB22.DATA[24]	0xff	ReadWrite	
CANFD.RMB22.DATA[25]	0x07	ReadWrite	
CANFD.RMB22.DATA[26]	0x00	ReadWrite	
CANFD.RMB22.DATA[27]	0xc0	ReadWrite	
CANFD.RMB22.DATA[28]	0x00	ReadWrite	
CANFD.RMB22.DATA[29]	0x9b	ReadWrite	
CANFD.RMB22.DATA[30]	0x00	ReadWrite	
CANFD.RMB22.DATA[31]	0x00	ReadWrite	
CANFD.RMB22.DATA[32]	0x01	ReadWrite	
CANFD.RMB22.DATA[33]	0x00	ReadWrite	
CANFD.RMB22.DATA[34]	0x00	ReadWrite	
CANFD.RMB22.DATA[35]	0x00	ReadWrite	
CANFD.RMB22.DATA[36]	0x00	ReadWrite	
CANFD.RMB22.DATA[37]	0x00	ReadWrite	
CANFD.RMB22.DATA[38]	0x00	ReadWrite	
CANFD.RMB22.DATA[39]	0x00	ReadWrite	
CANFD.RMB22.DATA[40]	0xff	ReadWrite	
CANFD.RMB22.DATA[41]	0x07	ReadWrite	
CANFD.RMB22.DATA[42]	0x00	ReadWrite	
CANFD.RMB22.DATA[43]	0xc0	ReadWrite	
CANFD.RMB22.DATA[44]	0x00	ReadWrite	
CANFD.RMB22.DATA[45]	0x9c	ReadWrite	
CANFD.RMB22.DATA[46]	0x00	ReadWrite	
CANFD.RMB22.DATA[47]	0x00	ReadWrite	
CANFD.RMB22.DATA[48]	0x01	ReadWrite	
CANFD.RMB22.DATA[49]	0x00	ReadWrite	
CANFD.RMB22.DATA[50]	0x00	ReadWrite	
CANFD.RMB22.DATA[51]	0x00	ReadWrite	
CANFD.RMB22.DATA[52]	0x00	ReadWrite	
CANFD.RMB22.DATA[53]	0x00	ReadWrite	
CANFD.RMB22.DATA[54]	0x00	ReadWrite	
CANFD.RMB22.DATA[55]	0x00	ReadWrite	
CANFD.RMB22.DATA[56]	0xff	ReadWrite	
CANFD.RMB22.DATA[57]	0x07	ReadWrite	
CANFD.RMB22.DATA[58]	0x00	ReadWrite	
CANFD.RMB22.DATA[59]	0xc0	ReadWrite	
CANFD.RMB22.DATA[60]	0x00	ReadWrite	
CANFD.RMB22.DATA[61]	0x9d	ReadWrite	
CANFD.RMB22.DATA[62]	0x00	ReadWrite	
CANFD.RMB22.DATA[63]	0x00	ReadWrite	
CANFD.RMB23.HF0	0x0000'0001	ReadWrite	
CANFD.RMB23.HF1	0x0000'0000	ReadWrite	
CANFD.RMB23.HF2	0xc000'07ff	ReadWrite	
CANFD.RMB23.DF[0]	0x0000'9e00	ReadWrite	
CANFD.RMB23.DF[1]	0x0000'0001	ReadWrite	
CANFD.RMB23.DF[2]	0x0000'0000	ReadWrite	
CANFD.RMB23.DF[3]	0xc000'07ff	ReadWrite	
CANFD.RMB23.DF[4]	0x0000'9f00	ReadWrite	
CANFD.RMB23.DF[5]	0x0000'0001	ReadWrite	
CANFD.RMB23.DF[6]	0x0000'0000	ReadWrite	
CANFD.RMB23.DF[7]	0x0000'0000	ReadWrite	
CANFD.RMB23.DF[8]	0x0000'0000	ReadWrite	
CANFD.RMB23.DF[9]	0x0000'0000	ReadWrite	
CANFD.RMB23.DF[10]	0x55a9'03df	ReadWrite	
CANFD.RMB23.DF[11]	0x8973'20a9	ReadWrite	
CANFD.RMB23.DF[12]	0x8214'8dc2	ReadWrite	
CANFD.RMB23.DF[13]	0x135b'fe06	ReadWrite	
CANFD.RMB23.DF[14]	0x441e'1cf8	ReadWrite	
CANFD.RMB23.DF[15]	0x1913'f057	ReadWrite	
CANFD.RMB23.DATA[0]	0x00	ReadWrite	
CANFD.RMB23.DATA[1]	0x9e	ReadWrite	
CANFD.RMB23.DATA[2]	0x00	ReadWrite	
CANFD.RMB23.DATA[3]	0x00	ReadWrite	
CANFD.RMB23.DATA[4]	0x01	ReadWrite	
CANFD.RMB23.DATA[5]	0x00	ReadWrite	
CANFD.RMB23.DATA[6]	0x00	ReadWrite	
CANFD.RMB23.DATA[7]	0x00	ReadWrite	
CANFD.RMB23.DATA[8]	0x00	ReadWrite	
CANFD.RMB23.DATA[9]	0x00	ReadWrite	
CANFD.RMB23.DATA[10]	0x00	ReadWrite	
CANFD.RMB23.DATA[11]	0x00	ReadWrite	
CANFD.RMB23.DATA[12]	0xff	ReadWrite	
CANFD.RMB23.DATA[13]	0x07	ReadWrite	
CANFD.RMB23.DATA[14]	0x00	ReadWrite	
CANFD.RMB23.DATA[15]	0xc0	ReadWrite	
CANFD.RMB23.DATA[16]	0x00	ReadWrite	
CANFD.RMB23.DATA[17]	0x9f	ReadWrite	
CANFD.RMB23.DATA[18]	0x00	ReadWrite	
CANFD.RMB23.DATA[19]	0x00	ReadWrite	
CANFD.RMB23.DATA[20]	0x01	ReadWrite	
CANFD.RMB23.DATA[21]	0x00	ReadWrite	
CANFD.RMB23.DATA[22]	0x00	ReadWrite	
CANFD.RMB23.DATA[23]	0x00	ReadWrite	
CANFD.RMB23.DATA[24]	0x00	ReadWrite	
CANFD.RMB23.DATA[25]	0x00	ReadWrite	
CANFD.RMB23.DATA[26]	0x00	ReadWrite	
CANFD.RMB23.DATA[27]	0x00	ReadWrite	
CANFD.RMB23.DATA[28]	0x00	ReadWrite	
CANFD.RMB23.DATA[29]	0x00	ReadWrite	
CANFD.RMB23.DATA[30]	0x00	ReadWrite	
CANFD.RMB23.DATA[31]	0x00	ReadWrite	
CANFD.RMB23.DATA[32]	0x00	ReadWrite	
CANFD.RMB23.DATA[33]	0x00	ReadWrite	
CANFD.RMB23.DATA[34]	0x00	ReadWrite	
CANFD.RMB23.DATA[35]	0x00	ReadWrite	
CANFD.RMB23.DATA[36]	0x00	ReadWrite	
CANFD.RMB23.DATA[37]	0x00	ReadWrite	
CANFD.RMB23.DATA[38]	0x00	ReadWrite	
CANFD.RMB23.DATA[39]	0x00	ReadWrite	
CANFD.RMB23.DATA[40]	0xdf	ReadWrite	
CANFD.RMB23.DATA[41]	0x03	ReadWrite	
CANFD.RMB23.DATA[42]	0xa9	ReadWrite	
CANFD.RMB23.DATA[43]	0x55	ReadWrite	
CANFD.RMB23.DATA[44]	0xa9	ReadWrite	
CANFD.RMB23.DATA[45]	0x20	ReadWrite	
CANFD.RMB23.DATA[46]	0x73	ReadWrite	
CANFD.RMB23.DATA[47]	0x89	ReadWrite	
CANFD.RMB23.DATA[48]	0xc2	ReadWrite	
CANFD.RMB23.DATA[49]	0x8d	ReadWrite	
CANFD.RMB23.DATA[50]	0x14	ReadWrite	
CANFD.RMB23.DATA[51]	0x82	ReadWrite	
CANFD.RMB23.DATA[52]	0x06	ReadWrite	
CANFD.RMB23.DATA[53]	0xfe	ReadWrite	
CANFD.RMB23.DATA[54]	0x5b	ReadWrite	
CANFD.RMB23.DATA[55]	0x13	ReadWrite	
CANFD.RMB23.DATA[56]	0xf8	ReadWrite	
CANFD.RMB23.DATA[57]	0x1c	ReadWrite	
CANFD.RMB23.DATA[58]	0x1e	ReadWrite	
CANFD.RMB23.DATA[59]	0x44	ReadWrite	
CANFD.RMB23.DATA[60]	0x57	ReadWrite	
CANFD.RMB23.DATA[61]	0xf0	ReadWrite	
CANFD.RMB23.DATA[62]	0x13	ReadWrite	
CANFD.RMB23.DATA[63]	0x19	ReadWrite	
CANFD.RMB24.HF0	0x2047'd524	ReadWrite	
CANFD.RMB24.HF1	0x47d3'3617	ReadWrite	
CANFD.RMB24.HF2	0xed9a'7ecd	ReadWrite	
CANFD.RMB24.DF[0]	0x2e55'efcc	ReadWrite	
CANFD.RMB24.DF[1]	0xc1ce'20f0	ReadWrite	
CANFD.RMB24.DF[2]	0xc027'5ea2	ReadWrite	
CANFD.RMB24.DF[3]	0x98fd'c971	ReadWrite	
CANFD.RMB24.DF[4]	0x8f72'8341	ReadWrite	
CANFD.RMB24.DF[5]	0x2a85'336c	ReadWrite	
CANFD.RMB24.DF[6]	0x218d'e6dc	ReadWrite	
CANFD.RMB24.DF[7]	0x80d1'73b8	ReadWrite	
CANFD.RMB24.DF[8]	0x5bf5'6774	ReadWrite	
CANFD.RMB24.DF[9]	0x4080'd0f2	ReadWrite	
CANFD.RMB24.DF[10]	0x2d45'38d7	ReadWrite	
CANFD.RMB24.DF[11]	0x71c2'f4ef	ReadWrite	
CANFD.RMB24.DF[12]	0x7ff4'7a27	ReadWrite	
CANFD.RMB24.DF[13]	0x3df4'9f1d	ReadWrite	
CANFD.RMB24.DF[14]	0x360c'329e	ReadWrite	
CANFD.RMB24.DF[15]	0x1a72'eab1	ReadWrite	
CANFD.RMB24.DATA[0]	0xcc	ReadWrite	
CANFD.RMB24.DATA[1]	0xef	ReadWrite	
CANFD.RMB24.DATA[2]	0x55	ReadWrite	
CANFD.RMB24.DATA[3]	0x2e	ReadWrite	
CANFD.RMB24.DATA[4]	0xf0	ReadWrite	
CANFD.RMB24.DATA[5]	0x20	ReadWrite	
CANFD.RMB24.DATA[6]	0xce	ReadWrite	
CANFD.RMB24.DATA[7]	0xc1	ReadWrite	
CANFD.RMB24.DATA[8]	0xa2	ReadWrite	
CANFD.RMB24.DATA[9]	0x5e	ReadWrite	
CANFD.RMB24.DATA[10]	0x27	ReadWrite	
CANFD.RMB24.DATA[11]	0xc0	ReadWrite	
